station_id,day_type,hour_of_day,predicted_crowd_level,minutes_until_next_train,is_operating
PY28,Weekend,8,1,0,True
PY28,Weekend,9,1,0,True
PY28,Weekend,10,2,3,True
PY28,Weekend,11,2,6,True
PY28,Weekend,12,2,2,True
PY28,Weekend,13,2,5,True
PY28,Weekend,14,2,1,True
PY28,Weekend,15,2,4,True
PY28,Weekend,16,2,0,True
PY28,Weekend,17,2,0,True
PY28,Weekend,18,2,0,True
PY28,Weekend,19,2,0,True
PY28,Weekend,20,2,4,True
PY28,Weekend,21,1,0,True
PY28,Weekend,22,1,0,True
PY28,Weekend,23,1,0,True
PY29,Weekday,0,1,-1,False
PY29,Weekday,1,1,-1,False
PY29,Weekday,2,1,-1,False
PY29,Weekday,3,1,-1,False
PY29,Weekday,4,1,-1,False
PY29,Weekday,5,1,-1,False
PY29,Weekday,6,2,0,True
PY29,Weekday,7,5,0,True
PY29,Weekday,8,5,0,True
PY29,Weekday,9,2,0,True
PY29,Weekday,10,2,3,True
PY29,Weekday,11,2,6,True
PY29,Weekday,12,2,2,True
PY29,Weekday,13,2,5,True
PY29,Weekday,14,2,1,True
PY29,Weekday,15,2,4,True
PY29,Weekday,16,2,0,True
PY29,Weekday,17,5,0,True
PY29,Weekday,18,5,0,True
PY29,Weekday,19,2,0,True
PY29,Weekday,20,2,4,True
PY29,Weekday,21,2,0,True
PY29,Weekday,22,2,0,True
PY29,Weekday,23,2,0,True
PY29,Weekend,0,1,-1,False
PY29,Weekend,1,1,-1,False
PY29,Weekend,2,1,-1,False
PY29,Weekend,3,1,-1,False
PY29,Weekend,4,1,-1,False
PY29,Weekend,5,1,-1,False
PY29,Weekend,6,2,0,True
PY29,Weekend,7,2,0,True
PY29,Weekend,8,2,0,True
PY29,Weekend,9,2,0,True
PY29,Weekend,10,3,3,True
PY29,Weekend,11,3,6,True
PY29,Weekend,12,3,2,True
PY29,Weekend,13,3,5,True
PY29,Weekend,14,3,1,True
PY29,Weekend,15,3,4,True
PY29,Weekend,16,3,0,True
PY29,Weekend,17,3,0,True
PY29,Weekend,18,3,0,True
PY29,Weekend,19,3,0,True
PY29,Weekend,20,2,4,True
PY29,Weekend,21,2,0,True
PY29,Weekend,22,2,0,True
PY29,Weekend,23,2,0,True
PY31,Weekday,0,1,-1,False
PY31,Weekday,1,1,-1,False
PY31,Weekday,2,1,-1,False
PY31,Weekday,3,1,-1,False
PY31,Weekday,4,1,-1,False
PY31,Weekday,5,1,-1,False
PY31,Weekday,6,4,0,True
PY31,Weekday,7,5,0,True
PY31,Weekday,8,5,0,True
PY31,Weekday,9,1,0,True
PY31,Weekday,10,1,3,True
PY31,Weekday,11,1,6,True
PY31,Weekday,12,1,2,True
PY31,Weekday,13,1,5,True
PY31,Weekday,14,1,1,True
PY31,Weekday,15,1,4,True
PY31,Weekday,16,1,0,True
PY31,Weekday,17,3,0,True
PY31,Weekday,18,3,0,True
PY31,Weekday,19,3,0,True
PY31,Weekday,20,1,4,True
PY31,Weekday,21,1,0,True
PY31,Weekday,22,1,0,True
PY31,Weekday,23,1,0,True
PY31,Weekend,0,1,-1,False
PY31,Weekend,1,1,-1,False
PY31,Weekend,2,1,-1,False
PY31,Weekend,3,1,-1,False
PY31,Weekend,4,1,-1,False
PY31,Weekend,5,1,-1,False
PY31,Weekend,6,1,0,True
PY31,Weekend,7,1,0,True
PY31,Weekend,8,1,0,True
PY31,Weekend,9,1,0,True
PY31,Weekend,10,2,3,True
PY31,Weekend,11,2,6,True
PY31,Weekend,12,2,2,True
PY31,Weekend,13,2,5,True
PY31,Weekend,14,2,1,True
PY31,Weekend,15,2,4,True
PY31,Weekend,16,2,0,True
PY31,Weekend,17,2,0,True
PY31,Weekend,18,2,0,True
PY31,Weekend,19,2,0,True
PY31,Weekend,20,2,4,True
PY31,Weekend,21,1,0,True
PY31,Weekend,22,1,0,True
PY31,Weekend,23,1,0,True
PY32,Weekday,0,1,-1,False
PY32,Weekday,1,1,-1,False
PY32,Weekday,2,1,-1,False
PY32,Weekday,3,1,-1,False
PY32,Weekday,4,1,-1,False
PY32,Weekday,5,1,-1,False
PY32,Weekday,6,4,0,True
PY32,Weekday,7,5,0,True
PY32,Weekday,8,5,0,True
PY32,Weekday,9,1,0,True
PY32,Weekday,10,1,3,True
PY32,Weekday,11,1,6,True
PY32,Weekday,12,1,2,True
PY32,Weekday,13,1,5,True
PY32,Weekday,14,1,1,True
PY32,Weekday,15,1,4,True
PY32,Weekday,16,1,0,True
PY32,Weekday,17,3,0,True
PY32,Weekday,18,3,0,True
PY32,Weekday,19,3,0,True
PY32,Weekday,20,1,4,True
PY32,Weekday,21,1,0,True
PY32,Weekday,22,1,0,True
PY32,Weekday,23,1,0,True
PY32,Weekend,0,1,-1,False
PY32,Weekend,1,1,-1,False
PY32,Weekend,2,1,-1,False
PY32,Weekend,3,1,-1,False
PY32,Weekend,4,1,-1,False
PY32,Weekend,5,1,-1,False
PY32,Weekend,6,1,0,True
PY32,Weekend,7,1,0,True
PY32,Weekend,8,1,0,True
PY32,Weekend,9,1,0,True
PY32,Weekend,10,2,3,True
PY32,Weekend,11,2,6,True
PY32,Weekend,12,2,2,True
PY32,Weekend,13,2,5,True
PY32,Weekend,14,2,1,True
PY32,Weekend,15,2,4,True
PY32,Weekend,16,2,0,True
PY32,Weekend,17,2,0,True
PY32,Weekend,18,2,0,True
PY32,Weekend,19,2,0,True
PY32,Weekend,20,2,4,True
PY32,Weekend,21,1,0,True
PY32,Weekend,22,1,0,True
PY32,Weekend,23,1,0,True
PY33,Weekday,0,1,-1,False
PY33,Weekday,1,1,-1,False
PY33,Weekday,2,1,-1,False
PY33,Weekday,3,1,-1,False
PY33,Weekday,4,1,-1,False
PY33,Weekday,5,1,-1,False
PY33,Weekday,6,4,0,True
PY33,Weekday,7,5,0,True
PY33,Weekday,8,5,0,True
PY33,Weekday,9,1,0,True
PY33,Weekday,10,1,3,True
PY33,Weekday,11,1,6,True
PY33,Weekday,12,1,2,True
PY33,Weekday,13,1,5,True
PY33,Weekday,14,1,1,True
PY33,Weekday,15,1,4,True
PY33,Weekday,16,1,0,True
PY33,Weekday,17,3,0,True
PY33,Weekday,18,3,0,True
PY33,Weekday,19,3,0,True
PY33,Weekday,20,1,4,True
PY33,Weekday,21,1,0,True
PY33,Weekday,22,1,0,True
PY33,Weekday,23,1,0,True
PY33,Weekend,0,1,-1,False
PY33,Weekend,1,1,-1,False
PY33,Weekend,2,1,-1,False
PY33,Weekend,3,1,-1,False
PY33,Weekend,4,1,-1,False
PY33,Weekend,5,1,-1,False
PY33,Weekend,6,1,0,True
PY33,Weekend,7,1,0,True
PY33,Weekend,8,1,0,True
PY33,Weekend,9,1,0,True
PY33,Weekend,10,2,3,True
PY33,Weekend,11,2,6,True
PY33,Weekend,12,2,2,True
PY33,Weekend,13,2,5,True
PY33,Weekend,14,2,1,True
PY33,Weekend,15,2,4,True
PY33,Weekend,16,2,0,True
PY33,Weekend,17,2,0,True
PY33,Weekend,18,2,0,True
PY33,Weekend,19,2,0,True
PY33,Weekend,20,2,4,True
PY33,Weekend,21,1,0,True
PY33,Weekend,22,1,0,True
PY33,Weekend,23,1,0,True
PY34,Weekday,0,1,-1,False
PY34,Weekday,1,1,-1,False
PY34,Weekday,2,1,-1,False
PY34,Weekday,3,1,-1,False
PY34,Weekday,4,1,-1,False
PY34,Weekday,5,1,-1,False
PY34,Weekday,6,4,0,True
PY34,Weekday,7,5,0,True
PY34,Weekday,8,5,0,True
PY34,Weekday,9,1,0,True
PY34,Weekday,10,1,3,True
PY34,Weekday,11,1,6,True
PY34,Weekday,12,1,2,True
PY34,Weekday,13,1,5,True
PY34,Weekday,14,1,1,True
PY34,Weekday,15,1,4,True
PY34,Weekday,16,1,0,True
PY34,Weekday,17,3,0,True
PY34,Weekday,18,3,0,True
PY34,Weekday,19,3,0,True
PY34,Weekday,20,1,4,True
PY34,Weekday,21,1,0,True
PY34,Weekday,22,1,0,True
PY34,Weekday,23,1,0,True
PY34,Weekend,0,1,-1,False
PY34,Weekend,1,1,-1,False
PY34,Weekend,2,1,-1,False
PY34,Weekend,3,1,-1,False
PY34,Weekend,4,1,-1,False
PY34,Weekend,5,1,-1,False
PY34,Weekend,6,1,0,True
PY34,Weekend,7,1,0,True
PY34,Weekend,8,1,0,True
PY34,Weekend,9,1,0,True
PY34,Weekend,10,2,3,True
PY34,Weekend,11,2,6,True
PY34,Weekend,12,2,2,True
PY34,Weekend,13,2,5,True
PY34,Weekend,14,2,1,True
PY34,Weekend,15,2,4,True
PY34,Weekend,16,2,0,True
PY34,Weekend,17,2,0,True
PY34,Weekend,18,2,0,True
PY34,Weekend,19,2,0,True
PY34,Weekend,20,2,4,True
PY34,Weekend,21,1,0,True
PY34,Weekend,22,1,0,True
PY34,Weekend,23,1,0,True
PY36,Weekday,0,1,-1,False
PY36,Weekday,1,1,-1,False
PY36,Weekday,2,1,-1,False
PY36,Weekday,3,1,-1,False
PY36,Weekday,4,1,-1,False
PY36,Weekday,5,1,-1,False
PY36,Weekday,6,4,0,True
PY36,Weekday,7,5,0,True
PY36,Weekday,8,5,0,True
PY36,Weekday,9,1,0,True
PY36,Weekday,10,1,3,True
PY36,Weekday,11,1,6,True
PY36,Weekday,12,1,2,True
PY36,Weekday,13,1,5,True
PY36,Weekday,14,1,1,True
PY36,Weekday,15,1,4,True
PY36,Weekday,16,1,0,True
PY36,Weekday,17,3,0,True
PY36,Weekday,18,3,0,True
PY36,Weekday,19,3,0,True
PY36,Weekday,20,1,4,True
PY36,Weekday,21,1,0,True
PY36,Weekday,22,1,0,True
PY36,Weekday,23,1,0,True
PY36,Weekend,0,1,-1,False
PY36,Weekend,1,1,-1,False
PY36,Weekend,2,1,-1,False
PY36,Weekend,3,1,-1,False
PY36,Weekend,4,1,-1,False
PY36,Weekend,5,1,-1,False
PY36,Weekend,6,1,0,True
PY36,Weekend,7,1,0,True
PY36,Weekend,8,1,0,True
PY36,Weekend,9,1,0,True
PY36,Weekend,10,2,3,True
PY36,Weekend,11,2,6,True
PY36,Weekend,12,2,2,True
PY36,Weekend,13,2,5,True
PY36,Weekend,14,2,1,True
PY36,Weekend,15,2,4,True
PY36,Weekend,16,2,0,True
PY36,Weekend,17,2,0,True
PY36,Weekend,18,2,0,True
PY36,Weekend,19,2,0,True
PY36,Weekend,20,2,4,True
PY36,Weekend,21,1,0,True
PY36,Weekend,22,1,0,True
PY36,Weekend,23,1,0,True
PY37,Weekday,0,1,-1,False
PY37,Weekday,1,1,-1,False
PY37,Weekday,2,1,-1,False
PY37,Weekday,3,1,-1,False
PY37,Weekday,4,1,-1,False
PY37,Weekday,5,1,-1,False
PY37,Weekday,6,4,0,True
PY37,Weekday,7,5,0,True
PY37,Weekday,8,5,0,True
PY37,Weekday,9,1,0,True
PY37,Weekday,10,1,3,True
PY37,Weekday,11,1,6,True
PY37,Weekday,12,1,2,True
PY37,Weekday,13,1,5,True
PY37,Weekday,14,1,1,True
PY37,Weekday,15,1,4,True
PY37,Weekday,16,1,0,True
PY37,Weekday,17,3,0,True
PY37,Weekday,18,3,0,True
PY37,Weekday,19,3,0,True
PY37,Weekday,20,1,4,True
PY37,Weekday,21,1,0,True
PY37,Weekday,22,1,0,True
PY37,Weekday,23,1,0,True
PY37,Weekend,0,1,-1,False
PY37,Weekend,1,1,-1,False
PY37,Weekend,2,1,-1,False
PY37,Weekend,3,1,-1,False
PY37,Weekend,4,1,-1,False
PY37,Weekend,5,1,-1,False
PY37,Weekend,6,1,0,True
PY37,Weekend,7,1,0,True
PY37,Weekend,8,1,0,True
PY37,Weekend,9,1,0,True
PY37,Weekend,10,2,3,True
PY37,Weekend,11,2,6,True
PY37,Weekend,12,2,2,True
PY37,Weekend,13,2,5,True
PY37,Weekend,14,2,1,True
PY37,Weekend,15,2,4,True
PY37,Weekend,16,2,0,True
PY37,Weekend,17,2,0,True
PY37,Weekend,18,2,0,True
PY37,Weekend,19,2,0,True
PY37,Weekend,20,2,4,True
PY37,Weekend,21,1,0,True
PY37,Weekend,22,1,0,True
PY37,Weekend,23,1,0,True
PY38,Weekday,0,1,-1,False
PY38,Weekday,1,1,-1,False
PY38,Weekday,2,1,-1,False
PY38,Weekday,3,1,-1,False
PY38,Weekday,4,1,-1,False
PY38,Weekday,5,1,-1,False
PY38,Weekday,6,4,0,True
PY38,Weekday,7,5,0,True
PY38,Weekday,8,5,0,True
PY38,Weekday,9,1,0,True
PY38,Weekday,10,1,3,True
PY38,Weekday,11,1,6,True
PY38,Weekday,12,1,2,True
PY38,Weekday,13,1,5,True
PY38,Weekday,14,1,1,True
PY38,Weekday,15,1,4,True
PY38,Weekday,16,1,0,True
PY38,Weekday,17,3,0,True
PY38,Weekday,18,3,0,True
PY38,Weekday,19,3,0,True
PY38,Weekday,20,1,4,True
PY38,Weekday,21,1,0,True
PY38,Weekday,22,1,0,True
PY38,Weekday,23,1,0,True
PY38,Weekend,0,1,-1,False
PY38,Weekend,1,1,-1,False
PY38,Weekend,2,1,-1,False
PY38,Weekend,3,1,-1,False
PY38,Weekend,4,1,-1,False
PY38,Weekend,5,1,-1,False
PY38,Weekend,6,1,0,True
PY38,Weekend,7,1,0,True
PY38,Weekend,8,1,0,True
PY38,Weekend,9,1,0,True
PY38,Weekend,10,2,3,True
PY38,Weekend,11,2,6,True
PY38,Weekend,12,2,2,True
PY38,Weekend,13,2,5,True
PY38,Weekend,14,2,1,True
PY38,Weekend,15,2,4,True
PY38,Weekend,16,2,0,True
PY38,Weekend,17,2,0,True
PY38,Weekend,18,2,0,True
PY38,Weekend,19,2,0,True
PY38,Weekend,20,2,4,True
PY38,Weekend,21,1,0,True
PY38,Weekend,22,1,0,True
PY38,Weekend,23,1,0,True
PY39,Weekday,0,1,-1,False
PY39,Weekday,1,1,-1,False
PY39,Weekday,2,1,-1,False
PY39,Weekday,3,1,-1,False
PY39,Weekday,4,1,-1,False
PY39,Weekday,5,1,-1,False
PY39,Weekday,6,4,0,True
PY39,Weekday,7,5,0,True
PY39,Weekday,8,5,0,True
PY39,Weekday,9,1,0,True
PY39,Weekday,10,1,3,True
PY39,Weekday,11,1,6,True
PY39,Weekday,12,1,2,True
PY39,Weekday,13,1,5,True
PY39,Weekday,14,1,1,True
PY39,Weekday,15,1,4,True
PY39,Weekday,16,1,0,True
PY39,Weekday,17,3,0,True
PY39,Weekday,18,3,0,True
PY39,Weekday,19,3,0,True
PY39,Weekday,20,1,4,True
PY39,Weekday,21,1,0,True
PY39,Weekday,22,1,0,True
PY39,Weekday,23,1,0,True
PY39,Weekend,0,1,-1,False
PY39,Weekend,1,1,-1,False
PY39,Weekend,2,1,-1,False
PY39,Weekend,3,1,-1,False
PY39,Weekend,4,1,-1,False
PY39,Weekend,5,1,-1,False
PY39,Weekend,6,1,0,True
PY39,Weekend,7,1,0,True
PY39,Weekend,8,1,0,True
PY39,Weekend,9,1,0,True
PY39,Weekend,10,2,3,True
PY39,Weekend,11,2,6,True
PY39,Weekend,12,2,2,True
PY39,Weekend,13,2,5,True
PY39,Weekend,14,2,1,True
PY39,Weekend,15,2,4,True
PY39,Weekend,16,2,0,True
PY39,Weekend,17,2,0,True
PY39,Weekend,18,2,0,True
PY39,Weekend,19,2,0,True
PY39,Weekend,20,2,4,True
PY39,Weekend,21,1,0,True
PY39,Weekend,22,1,0,True
PY39,Weekend,23,1,0,True
PY40,Weekday,0,1,-1,False
PY40,Weekday,1,1,-1,False
PY40,Weekday,2,1,-1,False
PY40,Weekday,3,1,-1,False
PY40,Weekday,4,1,-1,False
PY40,Weekday,5,1,-1,False
PY40,Weekday,6,4,0,True
PY40,Weekday,7,5,0,True
PY40,Weekday,8,5,0,True
PY40,Weekday,9,1,0,True
PY40,Weekday,10,1,3,True
PY40,Weekday,11,1,6,True
PY40,Weekday,12,1,2,True
PY40,Weekday,13,1,5,True
PY40,Weekday,14,1,1,True
PY40,Weekday,15,1,4,True
PY40,Weekday,16,1,0,True
PY40,Weekday,17,3,0,True
PY40,Weekday,18,3,0,True
PY40,Weekday,19,3,0,True
PY40,Weekday,20,1,4,True
PY40,Weekday,21,1,0,True
PY40,Weekday,22,1,0,True
PY40,Weekday,23,1,0,True
PY40,Weekend,0,1,-1,False
PY40,Weekend,1,1,-1,False
PY40,Weekend,2,1,-1,False
PY40,Weekend,3,1,-1,False
PY40,Weekend,4,1,-1,False
PY40,Weekend,5,1,-1,False
PY40,Weekend,6,1,0,True
PY40,Weekend,7,1,0,True
PY40,Weekend,8,1,0,True
PY40,Weekend,9,1,0,True
PY40,Weekend,10,2,3,True
PY40,Weekend,11,2,6,True
PY40,Weekend,12,2,2,True
PY40,Weekend,13,2,5,True
PY40,Weekend,14,2,1,True
PY40,Weekend,15,2,4,True
PY40,Weekend,16,2,0,True
PY40,Weekend,17,2,0,True
PY40,Weekend,18,2,0,True
PY40,Weekend,19,2,0,True
PY40,Weekend,20,2,4,True
PY40,Weekend,21,1,0,True
PY40,Weekend,22,1,0,True
PY40,Weekend,23,1,0,True
PY41,Weekday,0,1,-1,False
PY41,Weekday,1,1,-1,False
PY41,Weekday,2,1,-1,False
PY41,Weekday,3,1,-1,False
PY41,Weekday,4,1,-1,False
PY41,Weekday,5,1,-1,False
PY41,Weekday,6,4,0,True
PY41,Weekday,7,5,0,True
PY41,Weekday,8,5,0,True
PY41,Weekday,9,1,0,True
PY41,Weekday,10,1,3,True
PY41,Weekday,11,1,6,True
PY41,Weekday,12,1,2,True
PY41,Weekday,13,1,5,True
PY41,Weekday,14,1,1,True
PY41,Weekday,15,1,4,True
PY41,Weekday,16,1,0,True
PY41,Weekday,17,3,0,True
PY41,Weekday,18,3,0,True
PY41,Weekday,19,3,0,True
PY41,Weekday,20,1,4,True
PY41,Weekday,21,1,0,True
PY41,Weekday,22,1,0,True
PY41,Weekday,23,1,0,True
PY41,Weekend,0,1,-1,False
PY41,Weekend,1,1,-1,False
PY41,Weekend,2,1,-1,False
PY41,Weekend,3,1,-1,False
PY41,Weekend,4,1,-1,False
PY41,Weekend,5,1,-1,False
PY41,Weekend,6,1,0,True
PY41,Weekend,7,1,0,True
PY41,Weekend,8,1,0,True
PY41,Weekend,9,1,0,True
PY41,Weekend,10,2,3,True
PY41,Weekend,11,2,6,True
PY41,Weekend,12,2,2,True
PY41,Weekend,13,2,5,True
PY41,Weekend,14,2,1,True
PY41,Weekend,15,2,4,True
PY41,Weekend,16,2,0,True
PY41,Weekend,17,2,0,True
PY41,Weekend,18,2,0,True
PY41,Weekend,19,2,0,True
PY41,Weekend,20,2,4,True
PY41,Weekend,21,1,0,True
PY41,Weekend,22,1,0,True
PY41,Weekend,23,1,0,True
SP1,Weekday,0,1,-1,False
SP1,Weekday,1,1,-1,False
SP1,Weekday,2,1,-1,False
SP1,Weekday,3,1,-1,False
SP1,Weekday,4,1,-1,False
SP1,Weekday,5,1,-1,False
SP1,Weekday,6,4,0,True
SP1,Weekday,7,5,0,True
SP1,Weekday,8,5,0,True
SP1,Weekday,9,1,0,True
SP1,Weekday,10,1,3,True
SP1,Weekday,11,1,6,True
SP1,Weekday,12,1,2,True
SP1,Weekday,13,1,5,True
SP1,Weekday,14,1,1,True
SP1,Weekday,15,1,4,True
SP1,Weekday,16,1,0,True
SP1,Weekday,17,3,0,True
SP1,Weekday,18,3,0,True
SP1,Weekday,19,3,0,True
SP1,Weekday,20,1,4,True
SP1,Weekday,21,1,0,True
SP1,Weekday,22,1,0,True
SP1,Weekday,23,1,0,True
SP1,Weekend,0,1,-1,False
SP1,Weekend,1,1,-1,False
SP1,Weekend,2,1,-1,False
SP1,Weekend,3,1,-1,False
SP1,Weekend,4,1,-1,False
SP1,Weekend,5,1,-1,False
SP1,Weekend,6,1,0,True
SP1,Weekend,7,1,0,True
SP1,Weekend,8,1,0,True
SP1,Weekend,9,1,0,True
SP1,Weekend,10,2,3,True
SP1,Weekend,11,2,6,True
SP1,Weekend,12,2,2,True
SP1,Weekend,13,2,5,True
SP1,Weekend,14,2,1,True
SP1,Weekend,15,2,4,True
SP1,Weekend,16,2,0,True
SP1,Weekend,17,2,0,True
SP1,Weekend,18,2,0,True
SP1,Weekend,19,2,0,True
SP1,Weekend,20,2,4,True
SP1,Weekend,21,1,0,True
SP1,Weekend,22,1,0,True
SP1,Weekend,23,1,0,True
SP10,Weekday,0,1,-1,False
SP10,Weekday,1,1,-1,False
SP10,Weekday,2,1,-1,False
SP10,Weekday,3,1,-1,False
SP10,Weekday,4,1,-1,False
SP10,Weekday,5,1,-1,False
SP10,Weekday,6,4,0,True
SP10,Weekday,7,5,0,True
SP10,Weekday,8,5,0,True
SP10,Weekday,9,1,0,True
SP10,Weekday,10,1,3,True
SP10,Weekday,11,1,6,True
SP10,Weekday,12,1,2,True
SP10,Weekday,13,1,5,True
SP10,Weekday,14,1,1,True
SP10,Weekday,15,1,4,True
SP10,Weekday,16,1,0,True
SP10,Weekday,17,3,0,True
SP10,Weekday,18,3,0,True
SP10,Weekday,19,3,0,True
SP10,Weekday,20,1,4,True
SP10,Weekday,21,1,0,True
SP10,Weekday,22,1,0,True
SP10,Weekday,23,1,0,True
SP10,Weekend,0,1,-1,False
SP10,Weekend,1,1,-1,False
SP10,Weekend,2,1,-1,False
SP10,Weekend,3,1,-1,False
SP10,Weekend,4,1,-1,False
SP10,Weekend,5,1,-1,False
SP10,Weekend,6,1,0,True
SP10,Weekend,7,1,0,True
SP10,Weekend,8,1,0,True
SP10,Weekend,9,1,0,True
SP10,Weekend,10,2,3,True
SP10,Weekend,11,2,6,True
SP10,Weekend,12,2,2,True
SP10,Weekend,13,2,5,True
SP10,Weekend,14,2,1,True
SP10,Weekend,15,2,4,True
SP10,Weekend,16,2,0,True
SP10,Weekend,17,2,0,True
SP10,Weekend,18,2,0,True
SP10,Weekend,19,2,0,True
SP10,Weekend,20,2,4,True
SP10,Weekend,21,1,0,True
SP10,Weekend,22,1,0,True
SP10,Weekend,23,1,0,True
SP11,Weekday,0,1,-1,False
SP11,Weekday,1,1,-1,False
SP11,Weekday,2,1,-1,False
SP11,Weekday,3,1,-1,False
SP11,Weekday,4,1,-1,False
SP11,Weekday,5,1,-1,False
SP11,Weekday,6,2,0,True
SP11,Weekday,7,5,0,True
SP11,Weekday,8,5,0,True
SP11,Weekday,9,2,0,True
SP11,Weekday,10,2,3,True
SP11,Weekday,11,2,6,True
SP11,Weekday,12,2,2,True
SP11,Weekday,13,2,5,True
SP11,Weekday,14,2,1,True
SP11,Weekday,15,2,4,True
SP11,Weekday,16,2,0,True
SP11,Weekday,17,5,0,True
SP11,Weekday,18,5,0,True
SP11,Weekday,19,2,0,True
SP11,Weekday,20,2,4,True
SP11,Weekday,21,2,0,True
SP11,Weekday,22,2,0,True
SP11,Weekday,23,2,0,True
SP11,Weekend,0,1,-1,False
SP11,Weekend,1,1,-1,False
SP11,Weekend,2,1,-1,False
SP11,Weekend,3,1,-1,False
SP11,Weekend,4,1,-1,False
SP11,Weekend,5,1,-1,False
SP11,Weekend,6,2,0,True
SP11,Weekend,7,2,0,True
SP11,Weekend,8,2,0,True
SP11,Weekend,9,2,0,True
SP11,Weekend,10,3,3,True
SP11,Weekend,11,3,6,True
SP11,Weekend,12,3,2,True
SP11,Weekend,13,3,5,True
SP11,Weekend,14,3,1,True
SP11,Weekend,15,3,4,True
SP11,Weekend,16,3,0,True
SP11,Weekend,17,3,0,True
SP11,Weekend,18,3,0,True
SP11,Weekend,19,3,0,True
SP11,Weekend,20,2,4,True
SP11,Weekend,21,2,0,True
SP11,Weekend,22,2,0,True
SP11,Weekend,23,2,0,True
SP12,Weekday,0,1,-1,False
SP12,Weekday,1,1,-1,False
SP12,Weekday,2,1,-1,False
SP12,Weekday,3,1,-1,False
SP12,Weekday,4,1,-1,False
SP12,Weekday,5,1,-1,False
SP12,Weekday,6,4,0,True
SP12,Weekday,7,5,0,True
SP12,Weekday,8,5,0,True
SP12,Weekday,9,1,0,True
SP12,Weekday,10,1,3,True
SP12,Weekday,11,1,6,True
SP12,Weekday,12,1,2,True
SP12,Weekday,13,1,5,True
SP12,Weekday,14,1,1,True
SP12,Weekday,15,1,4,True
SP12,Weekday,16,1,0,True
SP12,Weekday,17,3,0,True
SP12,Weekday,18,3,0,True
SP12,Weekday,19,3,0,True
SP12,Weekday,20,1,4,True
SP12,Weekday,21,1,0,True
SP12,Weekday,22,1,0,True
SP12,Weekday,23,1,0,True
SP12,Weekend,0,1,-1,False
SP12,Weekend,1,1,-1,False
SP12,Weekend,2,1,-1,False
SP12,Weekend,3,1,-1,False
SP12,Weekend,4,1,-1,False
SP12,Weekend,5,1,-1,False
SP12,Weekend,6,1,0,True
SP12,Weekend,7,1,0,True
SP12,Weekend,8,1,0,True
SP12,Weekend,9,1,0,True
SP12,Weekend,10,2,3,True
SP12,Weekend,11,2,6,True
SP12,Weekend,12,2,2,True
SP12,Weekend,13,2,5,True
SP12,Weekend,14,2,1,True
SP12,Weekend,15,2,4,True
SP12,Weekend,16,2,0,True
SP12,Weekend,17,2,0,True
SP12,Weekend,18,2,0,True
SP12,Weekend,19,2,0,True
SP12,Weekend,20,2,4,True
SP12,Weekend,21,1,0,True
SP12,Weekend,22,1,0,True
SP12,Weekend,23,1,0,True
SP13,Weekday,0,1,-1,False
SP13,Weekday,1,1,-1,False
SP13,Weekday,2,1,-1,False
SP13,Weekday,3,1,-1,False
SP13,Weekday,4,1,-1,False
SP13,Weekday,5,1,-1,False
SP13,Weekday,6,4,0,True
SP13,Weekday,7,5,0,True
SP13,Weekday,8,5,0,True
SP13,Weekday,9,1,0,True
SP13,Weekday,10,1,3,True
SP13,Weekday,11,1,6,True
SP13,Weekday,12,1,2,True
SP13,Weekday,13,1,5,True
SP13,Weekday,14,1,1,True
SP13,Weekday,15,1,4,True
SP13,Weekday,16,1,0,True
SP13,Weekday,17,3,0,True
SP13,Weekday,18,3,0,True
SP13,Weekday,19,3,0,True
SP13,Weekday,20,1,4,True
SP13,Weekday,21,1,0,True
SP13,Weekday,22,1,0,True
SP13,Weekday,23,1,0,True
SP13,Weekend,0,1,-1,False
SP13,Weekend,1,1,-1,False
SP13,Weekend,2,1,-1,False
SP13,Weekend,3,1,-1,False
SP13,Weekend,4,1,-1,False
SP13,Weekend,5,1,-1,False
SP13,Weekend,6,1,0,True
SP13,Weekend,7,1,0,True
SP13,Weekend,8,1,0,True
SP13,Weekend,9,1,0,True
SP13,Weekend,10,2,3,True
SP13,Weekend,11,2,6,True
SP13,Weekend,12,2,2,True
SP13,Weekend,13,2,5,True
SP13,Weekend,14,2,1,True
SP13,Weekend,15,2,4,True
SP13,Weekend,16,2,0,True
SP13,Weekend,17,2,0,True
SP13,Weekend,18,2,0,True
SP13,Weekend,19,2,0,True
SP13,Weekend,20,2,4,True
SP13,Weekend,21,1,0,True
SP13,Weekend,22,1,0,True
SP13,Weekend,23,1,0,True
SP14,Weekday,0,1,-1,False
SP14,Weekday,1,1,-1,False
SP14,Weekday,2,1,-1,False
SP14,Weekday,3,1,-1,False
SP14,Weekday,4,1,-1,False
SP14,Weekday,5,1,-1,False
SP14,Weekday,6,4,0,True
SP14,Weekday,7,5,0,True
SP14,Weekday,8,5,0,True
SP14,Weekday,9,1,0,True
SP14,Weekday,10,1,3,True
SP14,Weekday,11,1,6,True
SP14,Weekday,12,1,2,True
SP14,Weekday,13,1,5,True
SP14,Weekday,14,1,1,True
SP14,Weekday,15,1,4,True
SP14,Weekday,16,1,0,True
SP14,Weekday,17,3,0,True
SP14,Weekday,18,3,0,True
SP14,Weekday,19,3,0,True
SP14,Weekday,20,1,4,True
SP14,Weekday,21,1,0,True
SP14,Weekday,22,1,0,True
SP14,Weekday,23,1,0,True
SP14,Weekend,0,1,-1,False
