line_id,hour,is_weekend,is_raining,occupancy_percent,occupancy_level
lrt_ampang,12,0,0,72.71,2
intercity,7,0,0,71.87,2
lrt_kj,22,1,1,57.17,1
mrt_kajang,18,0,0,100.0,3
lrt_ampang,11,0,0,75.8,2
mrt_pjy,16,0,0,65.89,2
komuter,7,0,0,67.49,2
mrt_pjy,14,0,1,92.0,3
lrt_ampang,18,0,0,100.0,3
lrt_ampang,10,0,0,70.09,2
lrt_kj,17,0,0,100.0,3
mrt_kajang,11,0,0,77.76,2
lrt_kj,17,0,0,100.0,3
komuter_utara,18,0,0,68.77,2
mrt_kajang,16,1,0,42.85,1
mrt_kajang,10,0,0,78.71,2
mrt_kajang,11,0,1,93.2,3
lrt_kj,12,1,0,41.69,1
monorail,11,0,0,47.38,1
mrt_pjy,12,1,0,32.91,1
lrt_ampang,8,0,1,100.0,3
lrt_kj,14,1,1,46.51,1
lrt_kj,15,0,0,91.63,3
lrt_ampang,8,0,0,88.82,3
lrt_ampang,18,0,0,100.0,3
mrt_pjy,15,1,0,24.2,0
lrt_kj,17,1,1,75.26,2
mrt_kajang,18,1,1,73.36,2
mrt_kajang,17,0,0,100.0,3
lrt_kj,10,0,0,80.42,2
mrt_kajang,19,1,1,84.04,2
mrt_pjy,17,0,0,91.12,3
mrt_pjy,8,0,1,94.94,3
lrt_ampang,15,0,0,76.64,2
lrt_ampang,15,0,0,69.45,2
lrt_kj,16,1,1,60.91,2
lrt_ampang,17,0,1,100.0,3
mrt_kajang,6,1,0,38.95,1
lrt_kj,20,0,0,88.39,3
mrt_pjy,18,0,1,100.0,3
lrt_ampang,6,0,0,72.43,2
lrt_ampang,8,1,0,62.97,2
mrt_pjy,16,0,0,76.19,2
lrt_ampang,6,0,1,74.19,2
mrt_kajang,9,0,1,100.0,3
lrt_kj,6,1,0,34.78,1
lrt_kj,18,1,0,62.17,2
mrt_pjy,6,0,0,74.62,2
lrt_kj,19,0,0,100.0,3
lrt_ampang,18,1,0,49.68,1
lrt_ampang,21,0,1,75.73,2
lrt_kj,10,0,1,100.0,3
tebrau,11,0,1,53.16,1
lrt_kj,12,1,0,49.93,1
mrt_kajang,9,0,1,100.0,3
lrt_kj,13,0,0,84.44,2
lrt_kj,19,0,0,100.0,3
lrt_kj,14,0,1,100.0,3
mrt_kajang,9,0,0,99.74,3
monorail,7,0,1,76.11,2
mrt_pjy,15,1,1,26.49,0
lrt_kj,7,0,0,100.0,3
lrt_kj,12,1,0,45.74,1
mrt_kajang,11,0,0,82.86,2
mrt_kajang,8,0,0,97.61,3
mrt_kajang,18,1,1,86.32,3
lrt_kj,18,1,1,92.47,3
lrt_kj,16,1,0,39.85,1
lrt_ampang,16,1,0,48.87,1
lrt_kj,8,0,0,100.0,3
ets,14,1,1,23.12,0
lrt_ampang,10,0,1,100.0,3
mrt_pjy,8,0,0,92.94,3
monorail,14,0,0,48.63,1
lrt_kj,10,0,0,85.27,3
lrt_ampang,15,0,1,92.73,3
mrt_kajang,9,0,1,100.0,3
lrt_kj,8,0,1,100.0,3
mrt_pjy,9,0,0,87.33,3
lrt_kj,6,0,0,86.33,3
mrt_kajang,14,1,0,53.0,1
lrt_ampang,17,1,0,59.16,1
lrt_ampang,21,1,1,49.74,1
lrt_ampang,14,1,1,59.31,1
lrt_ampang,9,0,0,96.82,3
lrt_kj,8,0,0,100.0,3
lrt_kj,20,0,0,94.0,3
lrt_ampang,9,1,0,68.07,2
monorail,9,0,0,64.24,2
mrt_kajang,13,0,0,82.21,2
lrt_kj,17,0,1,100.0,3
mrt_kajang,16,0,0,84.91,2
ets,8,1,0,29.28,0
mrt_kajang,15,0,0,83.14,2
lrt_kj,17,0,1,100.0,3
mrt_pjy,13,0,1,82.44,2
monorail,19,1,0,48.47,1
lrt_ampang,9,0,0,93.29,3
lrt_kj,19,0,1,100.0,3
mrt_pjy,8,0,0,88.97,3
mrt_pjy,8,0,0,99.54,3
mrt_kajang,14,1,0,40.98,1
mrt_kajang,8,1,0,53.22,1
komuter,14,1,0,27.2,0
lrt_kj,20,0,0,86.04,3
mrt_pjy,6,0,1,84.45,2
mrt_pjy,13,0,1,87.2,3
lrt_kj,16,0,0,91.09,3
lrt_ampang,18,0,0,99.97,3
lrt_kj,19,0,0,100.0,3
mrt_pjy,8,0,1,98.58,3
komuter,10,0,0,52.13,1
monorail,21,0,0,44.16,1
monorail,16,0,1,59.92,1
lrt_ampang,9,0,1,100.0,3
lrt_kj,8,0,1,100.0,3
lrt_ampang,17,0,1,100.0,3
lrt_kj,6,0,1,100.0,3
lrt_kj,10,0,1,100.0,3
lrt_kj,8,0,0,100.0,3
mrt_kajang,6,0,0,71.95,2
mrt_kajang,18,0,0,100.0,3
lrt_kj,18,1,1,78.42,2
mrt_kajang,17,0,0,100.0,3
mrt_kajang,8,0,1,100.0,3
monorail,7,0,0,63.94,2
mrt_pjy,20,1,0,14.79,0
lrt_kj,23,1,0,16.38,0
lrt_kj,12,1,1,67.95,2
monorail,8,0,0,70.54,2
lrt_kj,16,1,0,41.77,1
lrt_ampang,22,1,1,48.26,1
mrt_kajang,15,0,0,70.57,2
lrt_kj,7,0,0,100.0,3
mrt_pjy,21,1,0,31.59,1
komuter_utara,7,0,0,58.02,1
lrt_ampang,15,0,1,82.79,2
mrt_pjy,7,0,0,88.53,3
lrt_ampang,18,0,1,100.0,3
mrt_kajang,9,1,1,71.02,2
lrt_kj,14,1,0,45.83,1
lrt_ampang,7,1,1,60.17,2
monorail,15,1,0,18.93,0
mrt_kajang,8,0,0,91.55,3
mrt_kajang,18,0,1,100.0,3
lrt_ampang,11,1,0,34.33,1
komuter,7,0,0,72.29,2
monorail,16,0,0,43.02,1
mrt_pjy,8,0,0,75.65,2
mrt_kajang,20,0,1,92.26,3
mrt_kajang,20,0,0,80.99,2
lrt_kj,13,1,0,50.07,1
mrt_kajang,12,1,0,51.55,1
tebrau,7,0,0,48.67,1
mrt_kajang,8,0,0,100.0,3
monorail,10,0,0,49.55,1
mrt_pjy,16,0,0,76.2,2
mrt_pjy,20,0,0,71.03,2
mrt_kajang,11,1,0,40.97,1
mrt_pjy,8,0,0,90.21,3
lrt_kj,16,0,1,100.0,3
mrt_pjy,7,0,1,98.53,3
mrt_kajang,6,0,0,85.54,3
lrt_kj,17,0,1,100.0,3
lrt_ampang,7,0,0,96.47,3
mrt_kajang,14,1,0,39.47,1
mrt_pjy,20,0,1,82.86,2
mrt_pjy,8,1,0,50.5,1
mrt_kajang,18,0,0,100.0,3
lrt_kj,20,0,0,73.39,2
lrt_kj,20,0,1,97.0,3
monorail,11,1,0,12.2,0
mrt_pjy,6,0,0,66.7,2
monorail,7,0,0,78.37,2
mrt_kajang,13,0,0,68.78,2
lrt_kj,17,0,1,100.0,3
lrt_ampang,12,0,1,79.57,2
lrt_ampang,7,0,0,99.19,3
mrt_pjy,7,0,1,97.98,3
mrt_pjy,9,0,0,72.49,2
monorail,16,0,0,44.0,1
lrt_kj,9,1,0,55.0,1
lrt_ampang,17,0,0,95.02,3
monorail,17,1,0,36.05,1
lrt_kj,12,0,0,93.72,3
mrt_kajang,19,0,0,100.0,3
lrt_ampang,13,1,1,55.47,1
lrt_kj,18,0,0,100.0,3
lrt_kj,19,0,0,100.0,3
mrt_pjy,13,0,1,69.8,2
lrt_kj,8,0,1,100.0,3
lrt_ampang,12,1,0,48.71,1
monorail,7,0,0,70.43,2
lrt_ampang,22,1,0,22.39,0
mrt_kajang,16,0,1,100.0,3
lrt_ampang,17,1,1,86.47,3
mrt_kajang,16,0,1,95.67,3
lrt_ampang,17,0,0,100.0,3
lrt_kj,16,1,1,62.84,2
mrt_kajang,14,0,1,91.11,3
lrt_ampang,17,0,1,100.0,3
mrt_kajang,17,1,0,79.41,2
mrt_kajang,9,1,0,58.18,1
lrt_kj,16,1,1,52.25,1
lrt_ampang,22,1,0,44.4,1
mrt_kajang,15,0,0,88.71,3
mrt_pjy,6,0,0,64.34,2
mrt_kajang,16,1,0,34.27,1
mrt_pjy,12,0,1,78.0,2
mrt_kajang,10,0,0,81.09,2
lrt_kj,18,0,0,100.0,3
lrt_kj,17,0,0,100.0,3
mrt_pjy,15,1,0,45.44,1
lrt_ampang,17,0,0,100.0,3
lrt_kj,17,0,0,100.0,3
mrt_kajang,10,0,0,86.29,3
lrt_kj,14,1,0,44.6,1
lrt_ampang,13,1,0,41.88,1
lrt_ampang,18,0,0,87.91,3
lrt_ampang,10,1,0,43.17,1
mrt_pjy,10,0,0,57.59,1
mrt_kajang,7,0,0,100.0,3
lrt_kj,7,0,0,100.0,3
mrt_kajang,13,0,0,89.26,3
mrt_pjy,14,0,0,74.47,2
lrt_ampang,21,1,1,52.34,1
mrt_kajang,21,0,0,84.33,2
mrt_kajang,12,0,0,67.57,2
komuter_utara,12,0,0,45.38,1
mrt_pjy,21,0,1,82.8,2
lrt_ampang,20,1,1,48.27,1
mrt_kajang,20,0,0,82.23,2
lrt_ampang,10,1,0,32.64,1
monorail,19,0,0,67.54,2
komuter,10,1,0,6.93,0
mrt_kajang,17,0,0,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,8,0,1,100.0,3
mrt_pjy,15,0,1,80.36,2
mrt_pjy,19,1,0,44.67,1
lrt_kj,19,0,0,100.0,3
lrt_ampang,18,0,0,96.12,3
lrt_ampang,13,0,1,87.0,3
mrt_pjy,13,0,1,77.61,2
lrt_ampang,17,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
lrt_kj,11,0,0,93.14,3
lrt_kj,14,0,0,93.54,3
komuter,8,1,0,33.24,1
mrt_kajang,17,0,1,100.0,3
mrt_kajang,21,0,1,88.35,3
mrt_kajang,9,0,0,90.63,3
mrt_kajang,16,1,0,47.07,1
mrt_kajang,7,0,0,95.1,3
mrt_pjy,16,0,0,70.89,2
ets,21,0,1,65.74,2
mrt_kajang,8,0,0,91.7,3
lrt_ampang,18,0,1,100.0,3
mrt_pjy,21,1,1,46.88,1
mrt_pjy,16,1,1,57.95,1
lrt_kj,7,1,1,79.92,2
lrt_ampang,10,1,0,45.55,1
mrt_kajang,12,0,0,98.29,3
monorail,12,0,0,43.37,1
lrt_kj,18,0,0,100.0,3
lrt_kj,19,0,1,100.0,3
lrt_ampang,12,0,0,72.54,2
mrt_kajang,15,0,0,64.51,2
lrt_kj,18,0,0,100.0,3
lrt_ampang,10,1,1,42.8,1
lrt_kj,8,0,0,94.15,3
lrt_kj,7,0,0,100.0,3
lrt_ampang,13,1,1,50.71,1
lrt_kj,15,0,1,100.0,3
lrt_kj,8,0,1,100.0,3
komuter,18,0,0,77.18,2
lrt_ampang,8,0,1,100.0,3
mrt_pjy,20,0,0,67.93,2
lrt_kj,10,1,1,46.48,1
monorail,8,0,0,80.4,2
mrt_kajang,7,0,1,100.0,3
mrt_kajang,9,1,1,57.8,1
mrt_kajang,20,0,0,86.37,3
monorail,13,0,0,53.0,1
mrt_kajang,15,0,1,83.06,2
lrt_kj,8,0,0,100.0,3
komuter,16,0,0,48.18,1
lrt_kj,6,1,1,57.82,1
mrt_pjy,17,0,0,82.7,2
mrt_pjy,19,0,1,100.0,3
ets,18,1,1,45.04,1
lrt_ampang,13,0,0,83.79,2
lrt_kj,8,0,0,100.0,3
lrt_kj,20,0,0,87.58,3
mrt_kajang,18,0,0,97.8,3
lrt_kj,22,1,1,59.34,1
lrt_kj,11,0,0,89.44,3
lrt_ampang,8,0,0,94.11,3
mrt_kajang,16,0,0,81.55,2
mrt_pjy,17,0,0,97.16,3
mrt_pjy,12,0,0,69.09,2
mrt_kajang,18,0,0,100.0,3
lrt_kj,16,0,0,85.6,3
lrt_ampang,9,0,0,88.89,3
mrt_kajang,13,0,0,73.28,2
monorail,19,1,0,49.07,1
monorail,8,1,1,36.28,1
mrt_kajang,8,0,1,100.0,3
komuter,8,0,0,68.49,2
lrt_kj,9,0,1,100.0,3
mrt_pjy,12,1,1,49.34,1
lrt_ampang,21,0,0,72.11,2
lrt_kj,6,1,0,31.41,1
mrt_kajang,23,0,0,68.24,2
lrt_ampang,21,0,0,70.63,2
mrt_pjy,18,1,0,55.07,1
lrt_ampang,16,0,0,83.72,2
mrt_kajang,13,0,0,76.46,2
lrt_ampang,12,0,1,84.46,2
mrt_kajang,17,0,1,100.0,3
lrt_ampang,18,1,0,53.89,1
mrt_kajang,20,0,1,99.57,3
lrt_kj,17,0,0,100.0,3
lrt_ampang,15,0,1,80.23,2
lrt_kj,12,1,0,43.69,1
lrt_ampang,15,0,0,63.85,2
lrt_ampang,9,1,0,46.41,1
mrt_pjy,19,1,0,71.15,2
mrt_pjy,9,0,0,99.87,3
mrt_pjy,20,1,0,28.3,0
lrt_kj,8,0,1,100.0,3
mrt_kajang,20,1,0,44.69,1
lrt_ampang,7,1,0,62.08,2
lrt_kj,18,0,0,100.0,3
mrt_kajang,18,0,0,96.87,3
komuter,9,1,0,33.02,1
mrt_pjy,11,1,1,53.42,1
monorail,19,0,1,86.54,3
mrt_kajang,8,0,0,89.45,3
lrt_ampang,12,0,1,77.84,2
tebrau,8,0,0,50.91,1
monorail,6,1,0,26.95,0
lrt_kj,16,0,0,96.16,3
lrt_kj,15,0,0,100.0,3
monorail,11,0,0,54.47,1
lrt_kj,18,1,0,61.12,2
mrt_kajang,12,1,0,36.66,1
lrt_kj,14,1,1,50.69,1
mrt_kajang,6,0,0,68.3,2
tebrau,18,1,0,35.78,1
mrt_kajang,7,0,0,93.1,3
lrt_kj,10,1,0,41.55,1
mrt_kajang,9,0,0,100.0,3
lrt_ampang,7,0,0,92.66,3
lrt_ampang,18,0,0,100.0,3
lrt_ampang,23,1,0,14.58,0
mrt_pjy,19,0,0,100.0,3
monorail,14,1,1,41.26,1
lrt_kj,7,0,0,100.0,3
lrt_kj,21,1,0,46.72,1
monorail,12,1,1,35.58,1
lrt_kj,19,0,1,100.0,3
lrt_kj,22,1,0,41.28,1
komuter,16,0,0,48.22,1
lrt_kj,9,0,0,100.0,3
lrt_ampang,7,0,0,89.37,3
lrt_kj,10,0,0,84.28,2
lrt_ampang,18,0,0,100.0,3
mrt_kajang,12,0,0,94.86,3
mrt_pjy,9,1,1,55.66,1
mrt_kajang,15,1,0,44.3,1
ets,15,0,0,39.72,1
monorail,9,0,1,80.05,2
lrt_ampang,12,0,0,80.35,2
lrt_ampang,11,0,0,74.91,2
intercity,12,0,0,43.12,1
lrt_ampang,10,0,0,83.55,2
lrt_kj,12,0,0,82.35,2
komuter,22,1,0,17.06,0
lrt_ampang,11,0,0,74.66,2
lrt_ampang,16,0,0,71.81,2
monorail,7,0,1,80.99,2
monorail,18,0,0,72.5,2
lrt_ampang,12,1,0,31.77,1
lrt_kj,9,1,1,83.52,2
monorail,17,0,1,88.57,3
lrt_ampang,17,0,1,100.0,3
mrt_kajang,13,0,1,87.55,3
mrt_kajang,8,0,0,100.0,3
lrt_ampang,15,0,1,99.69,3
lrt_kj,14,0,0,99.88,3
lrt_ampang,13,0,0,75.03,2
mrt_kajang,7,0,0,100.0,3
lrt_kj,15,0,0,97.05,3
mrt_kajang,7,0,0,100.0,3
lrt_kj,11,0,0,89.42,3
mrt_kajang,7,0,1,100.0,3
mrt_kajang,23,1,1,32.79,1
mrt_kajang,17,0,0,100.0,3
lrt_kj,17,0,0,99.89,3
lrt_kj,7,1,0,61.19,2
mrt_kajang,9,1,1,87.13,3
lrt_ampang,10,0,1,93.33,3
monorail,17,0,1,89.13,3
lrt_kj,8,0,0,100.0,3
mrt_pjy,13,1,0,31.13,1
ets,8,0,0,64.98,2
lrt_kj,16,1,0,38.36,1
komuter,18,0,0,79.54,2
lrt_ampang,19,0,1,100.0,3
monorail,9,1,0,21.3,0
lrt_ampang,21,1,0,30.3,1
lrt_ampang,13,0,0,76.32,2
lrt_kj,15,1,0,33.43,1
mrt_kajang,7,0,1,100.0,3
lrt_kj,12,0,1,99.41,3
lrt_kj,7,0,1,100.0,3
mrt_kajang,18,0,0,100.0,3
lrt_kj,7,1,0,63.12,2
mrt_pjy,9,1,0,53.85,1
mrt_kajang,14,1,0,37.49,1
lrt_kj,9,0,0,100.0,3
mrt_kajang,17,1,1,83.81,2
mrt_pjy,7,1,0,54.51,1
mrt_kajang,13,0,0,77.49,2
lrt_ampang,16,0,0,73.2,2
lrt_kj,8,0,0,100.0,3
mrt_kajang,17,0,0,100.0,3
mrt_kajang,10,0,0,92.65,3
mrt_pjy,19,0,0,100.0,3
mrt_kajang,17,0,1,100.0,3
lrt_kj,9,1,1,62.59,2
mrt_pjy,20,1,0,30.61,1
lrt_kj,13,1,1,64.43,2
lrt_ampang,17,0,0,90.55,3
mrt_kajang,13,0,1,90.75,3
lrt_kj,8,0,1,100.0,3
mrt_kajang,16,0,0,72.24,2
lrt_ampang,8,0,0,90.56,3
lrt_kj,9,0,1,100.0,3
lrt_ampang,10,1,1,65.99,2
monorail,20,0,0,47.03,1
mrt_kajang,7,0,1,100.0,3
lrt_kj,23,0,0,47.64,1
mrt_kajang,9,0,1,100.0,3
lrt_kj,11,1,0,35.57,1
komuter,18,0,0,73.64,2
mrt_pjy,18,0,0,87.63,3
komuter,15,0,0,51.64,1
mrt_pjy,7,0,1,93.76,3
ets,19,0,1,77.81,2
mrt_kajang,14,0,0,89.64,3
mrt_kajang,20,1,1,52.12,1
mrt_kajang,19,1,0,56.0,1
mrt_kajang,6,0,0,94.45,3
lrt_kj,16,1,0,37.87,1
lrt_ampang,16,0,0,81.72,2
mrt_pjy,18,1,0,51.04,1
lrt_kj,7,0,1,100.0,3
mrt_pjy,17,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
mrt_kajang,18,0,1,100.0,3
ets,6,0,1,58.63,1
lrt_kj,20,0,0,97.75,3
mrt_kajang,8,0,0,98.6,3
monorail,13,0,0,44.34,1
mrt_kajang,18,0,1,100.0,3
mrt_kajang,6,1,1,45.47,1
lrt_kj,10,0,0,79.55,2
mrt_pjy,10,0,1,71.69,2
mrt_pjy,16,0,0,54.2,1
mrt_kajang,20,1,1,51.1,1
mrt_pjy,19,0,0,91.12,3
lrt_ampang,22,1,0,40.22,1
lrt_kj,22,0,0,84.78,2
mrt_kajang,9,1,0,48.7,1
lrt_kj,17,0,0,100.0,3
monorail,9,0,0,60.02,2
mrt_kajang,9,0,0,100.0,3
mrt_kajang,7,0,0,89.21,3
mrt_kajang,20,1,1,62.51,2
lrt_ampang,12,0,0,75.98,2
komuter,9,0,0,67.45,2
mrt_pjy,10,0,0,77.9,2
mrt_kajang,20,0,0,81.34,2
mrt_pjy,8,0,0,85.29,3
mrt_pjy,8,0,0,82.69,2
lrt_kj,15,0,1,100.0,3
mrt_kajang,17,1,0,71.29,2
lrt_kj,19,0,1,100.0,3
mrt_pjy,7,0,0,90.0,3
lrt_kj,9,1,0,58.0,1
ets,20,1,0,6.83,0
lrt_kj,14,1,0,49.09,1
lrt_kj,15,0,0,92.59,3
lrt_ampang,13,0,0,85.44,3
lrt_ampang,17,0,0,100.0,3
mrt_kajang,9,0,0,93.5,3
lrt_ampang,16,0,0,79.57,2
mrt_pjy,19,0,1,100.0,3
lrt_kj,16,1,0,30.28,1
lrt_kj,15,0,1,100.0,3
lrt_ampang,11,0,0,77.35,2
mrt_pjy,17,0,0,100.0,3
lrt_ampang,13,0,1,86.72,3
mrt_pjy,9,0,0,93.3,3
tebrau,15,0,0,40.45,1
lrt_ampang,18,0,1,100.0,3
mrt_kajang,21,0,0,77.88,2
lrt_kj,19,0,0,100.0,3
lrt_kj,12,1,0,43.57,1
mrt_pjy,7,0,1,93.9,3
lrt_kj,12,1,0,40.06,1
lrt_kj,17,0,1,100.0,3
mrt_kajang,8,0,1,100.0,3
lrt_ampang,16,0,0,70.85,2
mrt_kajang,6,0,0,88.48,3
lrt_ampang,22,0,0,76.0,2
lrt_kj,9,0,0,100.0,3
lrt_kj,8,0,0,100.0,3
monorail,16,0,0,41.21,1
lrt_ampang,8,0,0,99.01,3
lrt_kj,19,0,1,100.0,3
lrt_ampang,18,0,0,100.0,3
mrt_kajang,10,1,0,53.99,1
mrt_kajang,8,0,1,100.0,3
mrt_kajang,21,1,0,37.93,1
mrt_pjy,13,0,1,93.32,3
lrt_ampang,22,1,1,44.11,1
lrt_kj,18,0,0,100.0,3
mrt_pjy,6,1,0,43.71,1
mrt_pjy,9,0,0,89.65,3
mrt_kajang,12,0,0,67.58,2
lrt_kj,9,1,0,70.9,2
lrt_ampang,7,0,1,100.0,3
mrt_kajang,14,0,0,77.1,2
lrt_ampang,9,0,0,97.66,3
lrt_kj,7,1,0,59.11,1
lrt_kj,10,0,0,97.39,3
mrt_kajang,20,0,1,88.44,3
lrt_ampang,12,1,0,47.06,1
lrt_kj,19,0,0,100.0,3
mrt_kajang,17,0,0,100.0,3
lrt_kj,21,1,1,51.9,1
mrt_kajang,19,1,0,63.73,2
mrt_kajang,8,0,1,100.0,3
ets,8,0,0,72.28,2
lrt_kj,16,0,0,90.79,3
lrt_ampang,7,0,0,95.85,3
mrt_pjy,17,1,0,51.55,1
mrt_kajang,16,0,0,78.76,2
mrt_pjy,21,1,0,38.24,1
mrt_kajang,16,0,0,71.38,2
mrt_kajang,10,1,1,59.24,1
mrt_pjy,20,1,1,38.24,1
mrt_kajang,16,0,0,84.34,2
lrt_kj,19,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_ampang,11,1,0,41.17,1
mrt_kajang,18,0,1,100.0,3
mrt_kajang,19,0,0,100.0,3
mrt_kajang,18,0,1,100.0,3
mrt_kajang,12,1,0,35.09,1
lrt_ampang,7,0,0,99.21,3
mrt_kajang,12,0,1,95.72,3
mrt_kajang,16,0,1,87.78,3
mrt_pjy,14,1,1,46.18,1
lrt_ampang,13,1,0,31.08,1
mrt_kajang,15,0,1,92.24,3
lrt_kj,19,0,0,100.0,3
lrt_ampang,19,0,0,100.0,3
lrt_kj,22,1,1,44.46,1
mrt_kajang,17,0,0,100.0,3
lrt_kj,8,0,0,100.0,3
lrt_ampang,7,0,0,94.19,3
mrt_kajang,16,0,0,85.52,3
mrt_kajang,19,1,0,67.07,2
monorail,18,0,0,79.25,2
lrt_kj,14,1,0,47.17,1
monorail,7,0,0,75.91,2
lrt_ampang,7,0,0,94.23,3
mrt_kajang,20,0,0,82.21,2
lrt_kj,23,1,0,17.9,0
mrt_pjy,15,1,0,21.55,0
mrt_pjy,13,1,1,49.75,1
lrt_kj,13,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_ampang,18,1,0,46.23,1
mrt_kajang,6,1,1,58.6,1
mrt_pjy,20,0,0,62.41,2
mrt_kajang,10,1,0,52.76,1
lrt_kj,16,0,0,78.38,2
komuter,14,1,0,0.0,0
lrt_ampang,8,1,0,51.02,1
mrt_pjy,19,0,1,100.0,3
monorail,17,1,1,59.31,1
lrt_kj,16,1,0,46.81,1
monorail,20,0,0,48.35,1
lrt_ampang,9,0,0,88.65,3
komuter,17,1,1,44.88,1
lrt_kj,15,1,0,40.54,1
mrt_pjy,8,0,1,100.0,3
mrt_kajang,8,0,0,100.0,3
mrt_pjy,11,0,1,85.41,3
lrt_ampang,17,0,0,100.0,3
lrt_kj,9,0,0,100.0,3
komuter,18,1,1,60.98,2
lrt_ampang,15,1,0,47.63,1
komuter,11,0,0,53.68,1
mrt_pjy,18,0,1,100.0,3
lrt_kj,18,0,1,100.0,3
mrt_pjy,19,0,1,97.84,3
mrt_pjy,9,0,0,100.0,3
mrt_kajang,8,0,0,100.0,3
ets,8,0,0,65.98,2
mrt_kajang,18,0,0,100.0,3
lrt_kj,15,0,1,98.72,3
mrt_kajang,17,0,0,100.0,3
mrt_pjy,17,0,0,79.42,2
lrt_kj,17,0,0,100.0,3
lrt_kj,13,0,0,90.89,3
monorail,21,1,0,19.21,0
lrt_ampang,10,0,0,84.67,2
lrt_kj,7,0,1,100.0,3
mrt_pjy,12,0,0,74.47,2
mrt_kajang,11,0,1,100.0,3
komuter,14,0,0,43.68,1
mrt_kajang,8,0,1,100.0,3
mrt_kajang,9,1,0,65.27,2
lrt_ampang,6,0,0,75.84,2
mrt_kajang,9,0,0,100.0,3
mrt_kajang,9,1,0,50.96,1
mrt_kajang,12,0,0,94.41,3
lrt_kj,8,1,0,58.85,1
lrt_ampang,8,0,0,94.57,3
mrt_kajang,12,0,1,100.0,3
komuter,12,0,0,40.96,1
lrt_kj,13,0,0,90.98,3
mrt_kajang,8,0,1,100.0,3
mrt_kajang,7,0,1,100.0,3
mrt_kajang,14,1,1,58.39,1
monorail,20,0,0,50.54,1
mrt_pjy,12,0,0,68.84,2
monorail,20,0,0,52.37,1
lrt_ampang,20,0,0,70.94,2
lrt_ampang,8,0,0,100.0,3
monorail,16,1,0,18.1,0
lrt_kj,14,1,1,57.76,1
mrt_pjy,17,0,1,100.0,3
mrt_pjy,21,1,0,22.12,0
lrt_kj,8,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
mrt_kajang,9,0,0,96.28,3
lrt_ampang,13,0,0,91.08,3
mrt_kajang,7,0,0,97.79,3
mrt_pjy,9,0,0,93.86,3
tebrau,7,0,0,66.79,2
intercity,8,0,0,42.85,1
lrt_ampang,17,0,0,86.97,3
lrt_ampang,15,0,1,86.42,3
monorail,23,1,1,19.53,0
lrt_ampang,12,1,0,38.08,1
mrt_pjy,9,1,0,42.44,1
mrt_pjy,16,0,0,75.42,2
monorail,15,1,0,18.71,0
lrt_ampang,17,0,0,100.0,3
mrt_kajang,7,0,0,95.85,3
lrt_ampang,14,1,0,31.96,1
lrt_kj,15,1,1,49.48,1
mrt_kajang,9,0,1,100.0,3
mrt_pjy,19,0,0,85.44,3
mrt_pjy,10,0,0,62.86,2
lrt_kj,11,1,1,51.87,1
mrt_pjy,14,0,1,82.24,2
mrt_pjy,8,0,1,94.91,3
monorail,8,0,0,54.78,1
lrt_ampang,15,1,0,21.5,0
lrt_kj,9,0,0,100.0,3
lrt_ampang,10,0,0,82.85,2
lrt_ampang,11,0,0,64.56,2
lrt_kj,14,0,1,99.89,3
mrt_kajang,7,0,0,100.0,3
lrt_ampang,17,0,0,91.33,3
lrt_kj,8,0,1,100.0,3
lrt_kj,7,0,1,100.0,3
mrt_pjy,10,0,1,83.64,2
lrt_kj,8,0,0,99.4,3
lrt_kj,8,0,1,100.0,3
komuter,18,0,0,70.68,2
mrt_kajang,11,0,0,80.8,2
mrt_kajang,9,1,0,54.62,1
lrt_ampang,22,0,0,75.59,2
lrt_ampang,8,0,0,99.98,3
lrt_kj,19,0,0,100.0,3
monorail,17,0,0,70.7,2
ets,8,0,0,63.13,2
mrt_kajang,16,0,0,82.43,2
mrt_pjy,8,0,1,100.0,3
mrt_kajang,18,0,0,100.0,3
lrt_kj,18,0,1,100.0,3
mrt_pjy,7,0,1,100.0,3
mrt_kajang,18,0,0,100.0,3
lrt_kj,18,0,0,100.0,3
lrt_ampang,13,0,0,73.27,2
lrt_kj,8,0,1,100.0,3
lrt_ampang,10,0,0,68.35,2
tebrau,19,0,1,79.4,2
lrt_kj,14,0,0,97.97,3
lrt_ampang,11,0,0,70.61,2
mrt_kajang,9,1,0,66.86,2
lrt_kj,17,0,0,100.0,3
komuter,10,0,0,32.21,1
lrt_kj,14,0,0,92.68,3
mrt_pjy,18,0,1,100.0,3
mrt_pjy,17,0,0,87.57,3
lrt_kj,13,0,1,100.0,3
mrt_kajang,8,0,1,100.0,3
lrt_kj,7,1,0,75.68,2
monorail,22,1,1,44.44,1
lrt_kj,19,0,0,100.0,3
lrt_kj,12,0,0,90.64,3
lrt_ampang,6,0,1,85.15,3
lrt_ampang,7,0,0,92.14,3
mrt_kajang,15,0,0,82.04,2
lrt_kj,9,0,0,100.0,3
mrt_kajang,11,1,0,44.07,1
lrt_kj,12,0,0,93.56,3
