stop_id,stop_name,route_id,hour,is_weekend,is_raining,is_holiday,peak_period,station_pressure,event_intensity,headway_minutes,occupancy_percent,occupancy_level
SP3,TITIWANGSA,PH,1,0,0,0,0,4,0,18,75.16,4
SP18,SRI PETALING,PH,4,0,1,0,0,0,0,16,56.7,3
SP14,BANDAR TUN RAZAK,PH,23,0,1,0,0,0,0,11,43.12,3
SP19,AWAN BESAR,PH,21,1,0,0,1,0,0,12,36.2,3
SP27,BANDAR PUTERI,PH,16,0,0,0,1,0,0,9,43.67,3
KG09,BANDAR UTAMA,MRT,18,0,1,0,2,3,1,6,96.06,5
KG25,TAMAN MUTIARA,MRT,19,0,0,0,2,0,0,4,59.32,4
AG3,TITIWANGSA,AG,14,0,0,0,0,4,0,8,47.37,3
KG22,MALURI,MRT,14,0,0,0,0,1,0,10,51.51,3
MR3,MAHARAJALELA,MR,2,0,0,0,0,0,1,17,56.39,3
KG17,MERDEKA,MRT,3,1,1,0,0,1,0,12,47.68,3
MR6,BUKIT BINTANG,MR,22,1,1,0,0,3,0,15,63.55,4
PY12,SRI DELIMA,PYL,15,0,0,0,0,0,0,11,42.4,3
PY04,SUNGAI BULOH,PYL,18,0,0,0,2,0,0,7,60.59,4
KJ37,PUTRA HEIGHTS,KJ,15,0,0,0,0,1,0,10,49.12,3
KJ14,PASAR SENI,KJ,12,0,0,0,0,4,0,10,63.34,4
KJ28,SUBANG JAYA,KJ,17,0,1,0,2,0,0,4,56.03,3
PY22,CONLAY,PYL,23,0,0,0,0,0,0,16,53.87,3
AG1,SENTUL TIMUR,AG,12,0,1,0,0,0,0,7,38.52,3
PY20,AMPANG PARK,PYL,22,0,1,0,0,0,0,16,59.0,4
PY04,SUNGAI BULOH,PYL,14,0,1,0,0,0,0,10,47.59,3
AG4,PWTC,AG,0,0,0,0,0,0,0,11,36.04,3
KJ14,PASAR SENI,KJ,1,1,0,0,0,4,0,14,66.34,4
KJ21,ASIA JAYA,KJ,18,1,0,0,1,0,0,10,41.47,3
PY13,KAMPUNG BATU,PYL,14,0,0,0,0,0,0,9,40.97,3
PY17,TITIWANGSA,PYL,3,0,0,0,0,4,0,13,74.58,4
PY15,JALAN IPOH,PYL,21,0,0,0,0,0,0,13,43.81,3
PY20,AMPANG PARK,PYL,12,0,1,0,0,0,0,7,41.22,3
KG13,PUSAT BANDAR DAMANSARA,MRT,23,0,1,0,0,0,0,16,59.11,4
SP15,BANDAR TASIK SELATAN,PH,3,0,0,0,0,2,0,11,51.23,3
PY03,KAMPUNG SELAMAT,PYL,19,0,0,0,2,0,0,4,48.45,3
PY22,CONLAY,PYL,4,1,0,0,0,0,0,11,31.69,2
KG05,KWASA SENTRAL,MRT,23,1,0,0,0,0,0,16,39.67,3
KJ27,CGC GLENMARIE,KJ,22,0,0,0,0,0,0,12,42.43,3
PY31,SERDANG RAYA UTARA,PYL,5,0,0,0,0,0,0,12,47.26,3
KG13,PUSAT BANDAR DAMANSARA,MRT,4,0,1,0,0,0,0,10,46.01,3
PY31,SERDANG RAYA UTARA,PYL,2,0,0,0,0,0,0,13,46.79,3
PY10,KEPONG BARU,PYL,15,0,1,0,0,0,0,7,36.7,3
SP22,KINRARA,PH,21,0,0,0,0,0,0,17,54.9,3
KJ1,GOMBAK,KJ,16,0,0,0,1,0,0,9,40.3,3
KJ30,SS 18,KJ,2,0,0,0,0,0,0,11,43.37,3
KJ36,SUBANG ALAM,KJ,2,1,0,0,0,0,1,16,41.3,3
PY34,UPM,PYL,3,1,0,0,0,0,0,13,37.2,3
KJ7,DATO' KERAMAT,KJ,23,0,1,0,0,0,1,11,53.27,3
PY18,HOSPITAL KUALA LUMPUR,PYL,0,0,0,0,0,0,0,14,54.17,3
KG23,TAMAN PERTAMA,MRT,19,0,0,0,0,0,0,9,34.47,3
KG25,TAMAN MUTIARA,MRT,22,1,0,0,0,0,0,11,36.86,3
KG28,SRI RAYA,MRT,0,0,1,0,0,0,0,16,64.3,4
MR11,TITIWANGSA,MR,19,0,1,0,2,4,1,8,100.0,5
SP10,PUDU,PH,19,0,0,0,0,0,0,10,36.69,3
SP29,PUCHONG PRIMA,PH,15,0,0,0,0,0,0,7,38.2,3
KJ34,USJ 21,KJ,3,1,1,0,0,0,0,16,47.41,3
PY23,TUN RAZAK EXCHANGE,PYL,21,0,0,0,0,4,1,16,89.39,5
PY17,TITIWANGSA,PYL,15,0,1,0,0,4,0,7,69.2,4
KJ24,KELANA JAYA,KJ,5,0,0,0,0,0,0,15,51.64,3
AG15,PANDAN INDAH,AG,0,1,1,0,0,0,1,15,51.02,3
AG13,MALURI,AG,19,1,0,0,1,1,0,7,43.21,3
KJ23,TAMAN BAHAGIA,KJ,0,0,1,0,0,0,0,15,60.53,4
AG17,CAHAYA,AG,1,0,0,0,0,0,0,15,55.63,3
BRT3,SUNWAY LAGOON,BRT,14,1,0,0,1,0,1,12,47.35,3
KG29,BANDAR TUN HUSSEIN ONN,MRT,22,0,0,0,0,0,0,14,39.53,3
AG17,CAHAYA,AG,5,0,0,0,0,0,0,13,46.37,3
KG05,KWASA SENTRAL,MRT,18,0,1,0,3,0,0,4,74.29,4
AG8,PLAZA RAKYAT,AG,4,0,0,0,0,1,0,16,55.61,3
SP8,PLAZA RAKYAT,PH,21,0,0,0,0,1,1,11,67.26,4
PY07,SRI DAMANSARA SENTRAL,PYL,4,0,0,0,0,0,0,13,47.4,3
KJ4,SRI RAMPAI,KJ,19,1,0,0,1,0,0,10,38.34,3
PY33,SERDANG JAYA,PYL,3,1,0,0,0,0,0,10,31.44,2
KJ37,PUTRA HEIGHTS,KJ,2,1,0,0,0,1,0,18,49.14,3
KJ27,CGC GLENMARIE,KJ,20,0,0,0,0,0,0,11,36.55,3
PY15,JALAN IPOH,PYL,19,0,0,0,0,0,0,10,46.44,3
PY18,HOSPITAL KUALA LUMPUR,PYL,17,0,0,0,3,0,0,5,73.18,4
SP12,CHERAS,PH,13,1,1,0,1,0,0,9,46.42,3
KJ26,ARA DAMANSARA,KJ,22,0,1,0,0,0,0,15,46.88,3
BRT1,SUNWAY-SETIA JAYA,BRT,19,1,0,0,1,0,0,8,31.54,2
SP7,MASJID JAMEK,PH,17,0,0,0,3,4,1,4,100.0,5
MR2,TUN SAMBANTHAN,MR,15,0,0,0,0,0,0,12,32.66,3
MR9,MEDAN TUANKU,MR,2,1,0,0,0,0,0,16,33.39,3
PY01,KWASA DAMANSARA,PYL,20,0,0,0,0,1,0,11,47.85,3
KJ37,PUTRA HEIGHTS,KJ,12,0,0,0,0,1,0,8,39.87,3
BRT5,SunU-Monash,BRT,22,0,1,0,0,0,0,18,58.45,4
SP18,SRI PETALING,PH,0,0,0,0,0,0,1,12,51.65,3
MR8,BUKIT NANAS,MR,16,0,1,0,2,0,0,8,66.56,4
BRT5,SunU-Monash,BRT,5,0,1,0,0,0,0,11,42.6,3
AG14,PANDAN JAYA,AG,0,0,0,0,0,0,0,11,40.46,3
AG12,MIHARJA,AG,13,0,0,0,0,0,0,12,41.45,3
SP19,AWAN BESAR,PH,3,1,0,0,0,0,0,17,40.35,3
PY05,DAMANSARA DAMAI,PYL,5,1,0,0,0,0,0,12,36.94,3
KG22,MALURI,MRT,4,0,1,0,0,1,0,14,58.96,4
KG33,SUNGAI JERNIH,MRT,23,0,0,0,0,0,0,11,48.56,3
BRT1,SUNWAY-SETIA JAYA,BRT,15,0,0,0,0,0,0,8,30.16,2
KJ27,CGC GLENMARIE,KJ,23,0,0,0,0,0,0,10,37.64,3
PY21,PERSIARAN KLCC,PYL,4,0,0,0,0,3,0,12,58.29,4
AG14,PANDAN JAYA,AG,22,0,0,0,0,0,0,14,46.95,3
PY24,CHAN SOW LIN,PYL,20,0,0,0,0,1,0,11,49.95,3
KG13,PUSAT BANDAR DAMANSARA,MRT,22,0,0,0,0,0,0,11,39.13,3
PY29,SUNGAI BESI,PYL,0,0,0,0,0,1,0,15,49.3,3
SP6,BANDARAYA - UOB,PH,15,1,1,0,1,0,0,9,42.21,3
PY04,SUNGAI BULOH,PYL,17,0,0,0,2,0,0,5,53.9,3
PY16,SENTUL BARAT,PYL,23,0,1,0,0,0,0,10,45.99,3
PY38,16 SIERRA,PYL,16,0,0,0,2,0,0,6,51.36,3
AG13,MALURI,AG,1,1,0,0,0,1,0,11,35.23,3
SP21,ALAM SUTERA,PH,18,1,0,0,1,0,0,9,37.57,3
KJ15,KL SENTRAL - REDONE,KJ,5,1,0,0,0,4,0,14,64.49,4
PY24,CHAN SOW LIN,PYL,19,1,0,0,1,1,0,9,45.01,3
SP20,MUHIBBAH,PH,2,1,0,0,0,0,0,11,26.25,2
AG18,AMPANG,AG,23,0,0,0,0,0,0,17,52.13,3
SP5,SULTAN ISMAIL,PH,5,0,0,0,0,0,0,12,48.36,3
KG04,KWASA DAMANSARA,MRT,5,0,0,0,0,1,0,14,56.52,3
KG16,PASAR SENI,MRT,4,0,1,0,0,4,0,13,76.74,4
KG25,TAMAN MUTIARA,MRT,19,0,0,0,2,0,0,5,59.33,4
KG27,TAMAN SUNTEX,MRT,4,0,0,0,0,0,0,12,52.26,3
PY17,TITIWANGSA,PYL,5,0,0,0,0,4,0,11,71.41,4
KG16,PASAR SENI,MRT,23,0,0,0,0,4,0,16,78.73,4
AG17,CAHAYA,AG,5,0,0,0,0,0,0,17,51.62,3
KJ16,BANK RAKYAT BANGSAR,KJ,13,1,0,0,1,0,0,8,42.67,3
SP4,PWTC,PH,19,0,0,1,0,0,0,8,36.94,3
PY18,HOSPITAL KUALA LUMPUR,PYL,5,0,0,0,0,0,0,10,47.67,3
PY14,KENTOMEN,PYL,1,1,0,0,0,0,0,12,31.03,2
SP10,PUDU,PH,15,0,0,0,0,0,0,8,33.16,3
MR9,MEDAN TUANKU,MR,0,0,1,0,0,0,0,13,48.64,3
KG35,KAJANG,MRT,22,0,0,0,0,0,0,11,49.77,3
BRT1,SUNWAY-SETIA JAYA,BRT,16,0,0,0,2,0,0,6,47.29,3
AG6,BANDARAYA - UOB,AG,19,0,0,0,2,0,0,6,52.15,3
AG7,MASJID JAMEK,AG,14,0,0,0,0,4,0,7,57.12,3
AG14,PANDAN JAYA,AG,21,1,1,0,1,0,0,7,36.44,3
AG5,SULTAN ISMAIL,AG,22,0,1,0,0,0,0,16,52.97,3
AG6,BANDARAYA - UOB,AG,13,0,0,0,0,0,1,11,44.12,3
PY38,16 SIERRA,PYL,18,1,0,0,1,0,0,8,25.92,2
PY18,HOSPITAL KUALA LUMPUR,PYL,17,1,0,0,1,0,0,10,45.21,3
KJ29,SS 15,KJ,1,0,1,0,0,2,0,10,51.26,3
KG35,KAJANG,MRT,18,0,0,0,2,0,0,5,58.5,4
KG15,MUZIUM NEGARA,MRT,0,0,0,0,0,0,0,13,42.98,3
KJ9,AMPANG PARK,KJ,23,1,0,0,0,0,1,18,54.3,3
KJ27,CGC GLENMARIE,KJ,5,1,0,0,0,0,0,15,31.57,2
PY29,SUNGAI BESI,PYL,22,1,1,0,0,1,0,14,43.65,3
MR6,BUKIT BINTANG,MR,23,1,1,0,0,3,0,11,57.6,3
KJ5,SETIAWANGSA,KJ,18,0,1,0,2,0,0,6,57.38,3
PY23,TUN RAZAK EXCHANGE,PYL,16,0,1,0,2,4,1,7,100.0,5
PY41,PUTRAJAYA SENTRAL,PYL,13,0,0,0,0,0,0,9,37.2,3
SP4,PWTC,PH,17,0,0,0,2,0,0,4,48.65,3
SP6,BANDARAYA - UOB,PH,12,1,0,0,1,0,0,12,38.45,3
PY27,KUCHAI,PYL,13,0,0,0,0,0,0,7,44.6,3
SP7,MASJID JAMEK,PH,1,0,0,0,0,4,0,16,77.72,4
PY04,SUNGAI BULOH,PYL,5,0,0,0,0,0,0,10,35.79,3
KJ7,DATO' KERAMAT,KJ,18,1,0,0,1,0,0,9,38.27,3
SP31,PUTRA HEIGHTS,PH,2,0,0,0,0,1,0,16,68.46,4
BRT5,SunU-Monash,BRT,12,0,0,0,0,0,0,8,38.54,3
PY12,SRI DELIMA,PYL,1,1,0,0,0,0,0,10,28.89,2
PY06,SRI DAMANSARA BARAT,PYL,23,1,1,0,0,0,0,11,39.48,3
KJ20,TAMAN JAYA,KJ,4,1,1,0,0,0,0,11,38.38,3
PY03,KAMPUNG SELAMAT,PYL,14,0,0,0,0,0,0,8,33.34,3
KG18A,BUKIT BINTANG,MRT,17,0,0,0,2,3,1,4,93.65,5
KJ3,WANGSA MAJU,KJ,15,0,0,0,0,2,0,8,46.26,3
KG25,TAMAN MUTIARA,MRT,2,0,0,0,0,0,0,16,51.46,3
KJ6,JELATEK,KJ,18,1,0,0,1,0,0,8,29.6,2
AG18,AMPANG,AG,23,0,0,0,0,0,0,10,42.05,3
KJ19,UNIVERSITI,KJ,23,0,1,0,0,0,0,11,46.37,3
SP8,PLAZA RAKYAT,PH,21,0,0,0,0,1,0,11,58.5,4
PY38,16 SIERRA,PYL,17,0,0,0,2,0,0,4,47.72,3
SP15,BANDAR TASIK SELATAN,PH,14,0,0,0,0,2,0,7,41.43,3
KJ30,SS 18,KJ,20,0,0,0,0,0,0,11,40.02,3
BRT7,USJ7,BRT,18,0,0,0,2,1,0,9,58.13,4
KG05,KWASA SENTRAL,MRT,18,0,0,0,3,0,0,4,61.78,4
AG10,PUDU,AG,16,1,0,0,1,0,0,12,34.37,3
MR6,BUKIT BINTANG,MR,1,0,0,0,0,3,0,18,73.9,4
KG29,BANDAR TUN HUSSEIN ONN,MRT,20,0,0,0,0,0,1,11,48.14,3
KJ26,ARA DAMANSARA,KJ,5,0,0,0,0,0,0,10,36.98,3
PY12,SRI DELIMA,PYL,12,0,1,0,0,0,0,11,44.17,3
PY41,PUTRAJAYA SENTRAL,PYL,4,0,1,0,0,0,0,13,57.19,3
AG10,PUDU,AG,2,1,0,0,0,0,0,16,36.74,3
KG12,PHILEO DAMANSARA,MRT,0,0,0,0,0,0,0,15,50.57,3
KJ2,TAMAN MELATI,KJ,21,0,0,1,0,0,0,10,40.06,3
PY27,KUCHAI,PYL,1,0,0,0,0,0,0,16,61.26,4
KG30,BATU 11 CHERAS,MRT,16,1,0,0,1,0,0,10,30.43,2
PY36,TAMAN EQUINE,PYL,0,0,0,0,0,0,0,12,54.38,3
KG28,SRI RAYA,MRT,22,0,0,0,0,0,0,15,53.38,3
PY16,SENTUL BARAT,PYL,20,0,0,0,0,0,0,14,53.99,3
SP9,HANG TUAH,PH,23,0,1,0,0,4,0,13,65.57,4
KG28,SRI RAYA,MRT,15,0,0,0,0,0,0,7,38.32,3
PY36,TAMAN EQUINE,PYL,14,0,1,0,0,0,0,7,44.79,3
PY28,TAMAN NAGA EMAS,PYL,14,1,0,0,1,0,0,7,27.89,2
SP31,PUTRA HEIGHTS,PH,0,1,0,0,0,1,0,14,44.12,3
KG18A,BUKIT BINTANG,MRT,21,0,0,0,0,3,2,11,83.46,5
SP10,PUDU,PH,23,0,0,0,0,0,0,13,44.19,3
AG17,CAHAYA,AG,4,0,1,0,0,0,0,16,56.8,3
KG31,BUKIT DUKUNG,MRT,17,0,0,0,3,0,0,3,61.87,4
KJ5,SETIAWANGSA,KJ,17,1,0,0,1,0,0,7,30.26,2
PY22,CONLAY,PYL,19,0,0,0,2,0,0,6,52.54,3
KJ33,WAWASAN,KJ,19,1,0,0,1,0,0,10,40.57,3
PY27,KUCHAI,PYL,19,0,0,0,2,0,0,5,54.69,3
SP8,PLAZA RAKYAT,PH,13,0,0,0,0,1,0,10,52.8,3
KJ17,ABDULLAH HUKUM,KJ,20,0,0,0,0,3,1,11,58.57,4
KJ20,TAMAN JAYA,KJ,2,1,0,0,0,0,0,17,39.96,3
MR1,KL SENTRAL,MR,21,0,0,0,0,4,1,14,86.84,5
PY09,METRO PRIMA,PYL,21,0,0,0,0,0,0,11,51.88,3
PY08,SRI DAMANSARA TIMUR,PYL,21,0,0,0,0,0,0,16,52.66,3
KG04,KWASA DAMANSARA,MRT,13,0,1,0,0,1,0,8,55.22,3
KJ10,KLCC,KJ,20,1,0,0,1,3,2,9,69.89,4
PY40,CYBERJAYA CITY CENTRE,PYL,1,0,0,0,0,0,0,10,40.74,3
KJ3,WANGSA MAJU,KJ,17,0,0,0,3,2,0,4,82.2,5
MR11,TITIWANGSA,MR,16,1,1,0,1,4,1,12,81.03,4
KJ13,MASJID JAMEK,KJ,20,1,1,0,1,4,1,10,83.01,5
KG34,STADIUM KAJANG,MRT,1,1,0,0,0,2,0,10,46.27,3
SP7,MASJID JAMEK,PH,22,0,0,0,0,4,0,15,76.99,4
KG21,COCHRANE,MRT,4,1,0,0,0,0,0,15,31.2,2
MR8,BUKIT NANAS,MR,13,0,0,0,0,0,0,10,40.79,3
PY14,KENTOMEN,PYL,16,0,0,0,1,0,0,8,40.43,3
AG8,PLAZA RAKYAT,AG,3,0,0,0,0,1,0,11,51.23,3
KG16,PASAR SENI,MRT,14,1,1,0,1,4,1,10,85.07,5
KG08,MUTIARA DAMANSARA,MRT,22,1,0,0,0,0,0,12,40.52,3
AG14,PANDAN JAYA,AG,21,0,0,0,0,0,0,14,48.38,3
SP25,PUSAT BANDAR PUCHONG,PH,19,0,0,0,2,0,0,7,48.69,3
MR7,RAJA CHULAN,MR,20,0,1,0,0,0,0,10,40.77,3
BRT3,SUNWAY LAGOON,BRT,0,0,0,0,0,0,0,18,52.46,3
KJ10,KLCC,KJ,15,0,0,0,0,3,0,8,51.46,3
KJ24,KELANA JAYA,KJ,3,0,0,0,0,0,0,10,42.71,3
SP2,SENTUL,PH,0,0,0,0,0,0,0,11,42.29,3
KG18A,BUKIT BINTANG,MRT,18,0,0,0,2,3,1,6,99.17,5
SP6,BANDARAYA - UOB,PH,0,1,0,0,0,0,0,15,33.93,3
BRT1,SUNWAY-SETIA JAYA,BRT,12,1,0,0,1,0,0,10,35.28,3
KG13,PUSAT BANDAR DAMANSARA,MRT,18,0,0,0,3,0,0,3,61.02,4
AG3,TITIWANGSA,AG,17,1,1,0,1,4,1,8,65.42,4
MR10,CHOW KIT,MR,13,0,0,0,0,0,0,11,35.18,3
SP3,TITIWANGSA,PH,3,0,0,0,0,4,0,18,78.14,4
KJ26,ARA DAMANSARA,KJ,0,1,1,0,0,0,0,16,33.95,3
SP25,PUSAT BANDAR PUCHONG,PH,23,0,0,0,0,0,0,12,37.44,3
KJ12,DANG WANGI,KJ,1,0,1,0,0,0,1,13,60.22,4
KG07,SURIAN,MRT,13,0,0,0,0,0,0,9,41.09,3
PY10,KEPONG BARU,PYL,13,0,0,0,0,0,0,9,34.44,3
AG3,TITIWANGSA,AG,4,0,0,0,0,4,0,14,61.75,4
SP27,BANDAR PUTERI,PH,13,1,0,0,1,0,0,12,34.72,3
AG3,TITIWANGSA,AG,16,1,0,0,1,4,1,10,65.35,4
PY12,SRI DELIMA,PYL,19,0,0,0,0,0,0,10,41.26,3
KJ10,KLCC,KJ,23,1,1,0,0,3,0,11,56.15,3
SP17,BUKIT JALIL,PH,23,0,0,0,0,2,0,18,66.05,4
MR9,MEDAN TUANKU,MR,18,1,0,0,1,0,0,10,40.04,3
KG29,BANDAR TUN HUSSEIN ONN,MRT,17,0,1,0,2,0,0,4,53.75,3
PY15,JALAN IPOH,PYL,15,0,0,0,0,0,0,11,39.21,3
KJ26,ARA DAMANSARA,KJ,2,1,1,0,0,0,0,16,36.98,3
KJ36,SUBANG ALAM,KJ,19,0,0,0,0,0,0,8,30.31,2
SP12,CHERAS,PH,2,1,0,0,0,0,0,12,38.05,3
KG35,KAJANG,MRT,4,0,0,0,0,0,0,10,39.97,3
PY27,KUCHAI,PYL,12,0,1,0,0,0,0,11,53.06,3
KJ10,KLCC,KJ,4,0,0,0,0,3,0,13,60.35,4
PY14,KENTOMEN,PYL,23,1,0,0,0,0,0,15,36.47,3
AG10,PUDU,AG,0,0,1,0,0,0,0,12,44.99,3
AG15,PANDAN INDAH,AG,22,1,0,0,0,0,0,15,41.03,3
KJ22,TAMAN PARAMOUNT,KJ,5,0,0,0,0,0,0,17,56.86,3
SP25,PUSAT BANDAR PUCHONG,PH,3,0,0,0,0,0,1,12,47.19,3
KG31,BUKIT DUKUNG,MRT,16,0,0,0,1,0,0,8,44.46,3
KG17,MERDEKA,MRT,16,1,1,0,1,1,0,7,52.88,3
KJ10,KLCC,KJ,22,1,1,0,0,3,0,16,63.9,4
KG31,BUKIT DUKUNG,MRT,17,1,0,0,1,0,1,9,42.79,3
PY05,DAMANSARA DAMAI,PYL,20,0,0,0,0,0,0,10,45.06,3
KJ34,USJ 21,KJ,2,0,1,0,0,0,0,16,64.59,4
SP27,BANDAR PUTERI,PH,20,1,0,0,1,0,0,11,31.24,2
KJ15,KL SENTRAL - REDONE,KJ,14,1,0,0,1,4,1,9,78.94,4
PY37,PUTRA PERMAI,PYL,23,0,0,0,0,0,0,16,39.99,3
SP14,BANDAR TUN RAZAK,PH,13,0,1,0,0,0,0,8,31.5,2
KG16,PASAR SENI,MRT,14,0,0,0,0,4,0,8,66.61,4
BRT6,SOUTH QUAY-USJ 1,BRT,20,0,1,0,0,0,0,18,45.23,3
KJ22,TAMAN PARAMOUNT,KJ,1,0,1,0,0,0,0,14,56.38,3
KJ3,WANGSA MAJU,KJ,14,0,0,0,0,2,0,10,43.63,3
KJ10,KLCC,KJ,1,0,0,0,0,3,0,10,57.63,3
MR3,MAHARAJALELA,MR,3,0,0,0,0,0,0,13,39.79,3
PY13,KAMPUNG BATU,PYL,0,0,0,0,0,0,1,10,44.08,3
KG20,TUN RAZAK EXCHANGE,MRT,20,0,0,0,0,4,1,15,78.1,4
KG06,KOTA DAMANSARA,MRT,17,1,1,0,1,0,0,9,40.02,3
AG8,PLAZA RAKYAT,AG,15,1,0,0,1,1,0,12,51.61,3
SP27,BANDAR PUTERI,PH,3,0,0,0,0,0,0,18,50.38,3
KG28,SRI RAYA,MRT,16,0,0,0,2,0,0,4,60.68,4
PY28,TAMAN NAGA EMAS,PYL,12,0,1,0,0,0,1,9,42.63,3
AG16,CEMPAKA,AG,1,0,0,0,0,0,0,13,42.27,3
KJ7,DATO' KERAMAT,KJ,2,0,0,0,0,0,0,15,53.96,3
KJ34,USJ 21,KJ,1,1,0,0,0,0,0,10,38.65,3
KJ32,TAIPAN,KJ,16,1,0,0,1,0,0,7,32.73,3
AG3,TITIWANGSA,AG,20,1,0,0,1,4,1,12,74.4,4
PY21,PERSIARAN KLCC,PYL,5,0,1,0,0,3,0,16,71.23,4
KG35,KAJANG,MRT,5,1,0,0,0,0,0,14,42.82,3
KJ37,PUTRA HEIGHTS,KJ,1,0,1,0,0,1,0,18,70.33,4
KJ29,SS 15,KJ,22,1,0,0,0,2,0,10,41.02,3
BRT1,SUNWAY-SETIA JAYA,BRT,23,1,0,0,0,0,0,12,23.99,2
KJ1,GOMBAK,KJ,12,0,1,0,0,0,0,7,33.77,3
PY19,RAJA UDA,PYL,3,0,0,0,0,0,0,13,43.17,3
PY33,SERDANG JAYA,PYL,13,1,1,0,1,0,1,7,45.44,3
MR5,IMBI,MR,20,0,0,0,0,0,0,14,42.45,3
KG07,SURIAN,MRT,13,1,1,0,1,0,0,9,45.04,3
PY15,JALAN IPOH,PYL,20,0,0,0,0,0,0,11,40.96,3
KJ14,PASAR SENI,KJ,21,1,1,0,1,4,1,7,76.66,4
KJ5,SETIAWANGSA,KJ,3,0,1,0,0,0,0,15,50.96,3
AG1,SENTUL TIMUR,AG,16,0,0,0,2,0,0,4,56.14,3
SP22,KINRARA,PH,21,0,1,0,0,0,0,14,59.74,4
PY13,KAMPUNG BATU,PYL,23,1,1,0,0,0,0,16,45.75,3
KG34,STADIUM KAJANG,MRT,13,0,0,0,0,2,0,9,52.43,3
SP12,CHERAS,PH,4,1,1,0,0,0,0,18,46.18,3
KG29,BANDAR TUN HUSSEIN ONN,MRT,20,0,0,0,0,0,0,15,44.57,3
KG20,TUN RAZAK EXCHANGE,MRT,18,1,1,0,1,4,1,9,74.36,4
BRT2,MENTARI,BRT,23,0,0,0,0,0,1,11,44.55,3
KG08,MUTIARA DAMANSARA,MRT,0,0,1,0,0,0,0,15,58.93,4
PY32,SERDANG RAYA SELATAN,PYL,22,0,1,0,0,0,0,13,55.28,3
SP9,HANG TUAH,PH,4,0,0,0,0,4,0,13,63.95,4
PY12,SRI DELIMA,PYL,22,0,0,0,0,0,0,13,41.03,3
BRT7,USJ7,BRT,18,0,0,0,2,1,0,9,64.84,4
KJ35,ALAM MEGAH,KJ,2,0,0,0,0,0,0,18,46.96,3
KG28,SRI RAYA,MRT,0,0,0,0,0,0,0,15,57.51,3
AG17,CAHAYA,AG,19,0,1,0,2,0,0,6,66.97,4
BRT4,SUNMED,BRT,22,0,1,0,0,0,0,12,48.81,3
KJ22,TAMAN PARAMOUNT,KJ,13,1,0,0,1,0,1,10,52.03,3
PY36,TAMAN EQUINE,PYL,21,1,1,0,1,0,0,7,43.68,3
AG18,AMPANG,AG,0,0,0,0,0,0,0,14,51.85,3
PY40,CYBERJAYA CITY CENTRE,PYL,13,0,1,0,0,0,0,9,47.75,3
PY27,KUCHAI,PYL,0,0,0,0,0,0,0,16,59.99,4
KG31,BUKIT DUKUNG,MRT,2,1,0,0,0,0,0,16,43.15,3
MR11,TITIWANGSA,MR,16,0,0,0,1,4,0,9,72.17,4
KJ14,PASAR SENI,KJ,20,1,1,0,1,4,1,7,76.62,4
SP16,SUNGAI BESI,PH,13,1,1,0,1,1,0,10,44.13,3
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,14,0,0,0,0,0,0,9,39.31,3
AG11,CHAN SOW LIN,AG,5,0,0,0,0,1,0,11,50.11,3
AG10,PUDU,AG,3,0,1,0,0,0,0,17,51.24,3
SP17,BUKIT JALIL,PH,12,0,0,0,0,2,0,10,51.46,3
KJ19,UNIVERSITI,KJ,20,1,0,0,1,0,0,7,25.14,2
KJ30,SS 18,KJ,21,0,0,0,0,0,0,15,53.92,3
AG14,PANDAN JAYA,AG,13,0,0,0,0,0,0,11,42.15,3
SP13,SALAK SELATAN,PH,17,0,1,0,3,0,0,4,73.81,4
KJ36,SUBANG ALAM,KJ,13,0,0,0,0,0,0,8,34.31,3
KG16,PASAR SENI,MRT,14,0,0,0,0,4,0,9,63.34,4
PY40,CYBERJAYA CITY CENTRE,PYL,16,0,0,0,1,0,0,11,49.04,3
AG5,SULTAN ISMAIL,AG,0,0,0,0,0,0,0,12,37.61,3
KJ32,TAIPAN,KJ,21,1,0,0,1,0,0,9,32.88,3
MR5,IMBI,MR,19,0,0,0,2,0,0,7,51.6,3
AG4,PWTC,AG,22,1,0,0,0,0,0,18,31.39,2
KJ9,AMPANG PARK,KJ,21,0,0,0,0,0,0,15,54.86,3
BRT6,SOUTH QUAY-USJ 1,BRT,22,0,0,0,0,0,0,17,37.65,3
SP5,SULTAN ISMAIL,PH,21,1,0,0,1,0,0,9,35.97,3
PY29,SUNGAI BESI,PYL,12,0,0,0,0,1,0,7,41.82,3
KG16,PASAR SENI,MRT,4,1,1,0,0,4,0,12,69.5,4
BRT7,USJ7,BRT,23,1,1,0,0,1,0,13,38.12,3
KG24,TAMAN MIDAH,MRT,19,0,0,0,0,0,0,10,38.91,3
SP4,PWTC,PH,2,0,1,0,0,0,0,15,53.63,3
PY16,SENTUL BARAT,PYL,2,1,1,0,0,0,0,12,41.65,3
KG16,PASAR SENI,MRT,23,0,0,0,0,4,0,11,69.32,4
MR11,TITIWANGSA,MR,2,0,1,0,0,4,0,18,82.57,5
KG27,TAMAN SUNTEX,MRT,15,1,0,0,1,0,0,9,38.91,3
SP19,AWAN BESAR,PH,1,0,1,0,0,0,0,13,54.03,3
PY21,PERSIARAN KLCC,PYL,22,1,0,0,0,3,0,12,50.76,3
